370355	cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Mastigamoebida;Entamoebidae;Entamoeba;Entamoeba invadens;Entamoeba invadens IP1	Eukaryota|Evosea|unclassified Evosea class|Mastigamoebida|Entamoebidae|Entamoeba|Entamoeba invadens|Entamoeba invadens IP1
41668	cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Mastigamoebida;Entamoebidae;Entamoeba;Entamoeba moshkovskii	Eukaryota|Evosea|unclassified Evosea class|Mastigamoebida|Entamoebidae|Entamoeba|Entamoeba moshkovskii|unclassified Entamoeba moshkovskii subspecies/strain
1076696	cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Mastigamoebida;Entamoebidae;Entamoeba;Entamoeba nuttalli;Entamoeba nuttalli P19	Eukaryota|Evosea|unclassified Evosea class|Mastigamoebida|Entamoebidae|Entamoeba|Entamoeba nuttalli|Entamoeba nuttalli P19
1313166	cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Mastigamoebida;Mastigamoebidae;Mastigamoeba;Mastigamoeba balamuthi	Eukaryota|Evosea|unclassified Evosea class|Mastigamoebida|Mastigamoebidae|Mastigamoeba|Mastigamoeba balamuthi|unclassified Mastigamoeba balamuthi subspecies/strain
5763	cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitia;Vahlkampfiidae;Naegleria;Naegleria fowleri	Eukaryota|Heterolobosea|unclassified Heterolobosea class|unclassified Heterolobosea order|Vahlkampfiidae|Naegleria|Naegleria fowleri|unclassified Naegleria fowleri subspecies/strain
744533	cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitia;Vahlkampfiidae;Naegleria;Naegleria gruberi;Naegleria gruberi strain NEG-M	Eukaryota|Heterolobosea|unclassified Heterolobosea class|unclassified Heterolobosea order|Vahlkampfiidae|Naegleria|Naegleria gruberi|Naegleria gruberi strain NEG-M
51637	cellular organisms;Eukaryota;Discoba;Heterolobosea;Tetramitia;Eutetramitia;Vahlkampfiidae;Naegleria;Naegleria lovaniensis	Eukaryota|Heterolobosea|unclassified Heterolobosea class|unclassified Heterolobosea order|Vahlkampfiidae|Naegleria|Naegleria lovaniensis|unclassified Naegleria lovaniensis subspecies/strain
117008	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium;Cryptosporidium andersoni	Eukaryota|Apicomplexa|Conoidasida|Eucoccidiorida|Cryptosporidiidae|Cryptosporidium|Cryptosporidium andersoni|unclassified Cryptosporidium andersoni subspecies/strain
27987	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium;Cryptosporidium baileyi	Eukaryota|Apicomplexa|Conoidasida|Eucoccidiorida|Cryptosporidiidae|Cryptosporidium|Cryptosporidium baileyi|unclassified Cryptosporidium baileyi subspecies/strain
237895	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium;Cryptosporidium hominis	Eukaryota|Apicomplexa|Conoidasida|Eucoccidiorida|Cryptosporidiidae|Cryptosporidium|Cryptosporidium hominis|unclassified Cryptosporidium hominis subspecies/strain
353151	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium;Cryptosporidium hominis;Cryptosporidium hominis TU502	Eukaryota|Apicomplexa|Conoidasida|Eucoccidiorida|Cryptosporidiidae|Cryptosporidium|Cryptosporidium hominis|Cryptosporidium hominis TU502
93969	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium;Cryptosporidium meleagridis	Eukaryota|Apicomplexa|Conoidasida|Eucoccidiorida|Cryptosporidiidae|Cryptosporidium|Cryptosporidium meleagridis|unclassified Cryptosporidium meleagridis subspecies/strain
